Subject_ID,Stage,max,min,median,mean,var,rms,diff1_mean,diff2_mean,diff1_std,diff2_std,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7
20250430-2500083552,Neutral,-2.4,-41.8,0.46018532467717904,0.4173466977396583,0.052445937857415886,0.47605063173113593,4.889700108214091e-05,3.6756223991216945e-06,0.0174697259040579,0.006701570929437978,13.313054045376571,1.5949797104489998,0.16263453925024274,0.1268909099399378,0.01810947147475734,0.01261401577732666,0.0025986298173632056,0.0027356430614609607
20250430-2500083552,Negative,10.0,-19.1,0.617771465595357,0.6219670673344883,0.02671466802797227,0.6430845207876148,0.0007916318147889465,-3.5322683455625424e-06,0.025628225287872283,0.015167115554110145,1.689954009744475,0.27726435061749855,0.1224281483101859,0.15197788520300576,0.03984628079528371,0.03873285757185141,0.010198545892389799,0.01364302716975575
20250430-2500201512,Rest,-17.6,-32.4,0.4868915087806773,0.4726909695427401,0.044664300294889665,0.5177847554555323,0.0008693814461561091,2.4989898922656375e-05,0.026370401885227955,0.016198705179859767,4.464506021456579,0.2769674777508876,0.12634976836826325,0.026454275146387422,0.02477226158127798,0.019075184016720762,0.011547843716900376,0.004516842054132621
20250430-2500201512,Positive,-6.7,-20.7,0.5632441196175111,0.5457526187041055,0.08443583189675546,0.6182893761978644,0.002549473734420904,-1.923088913018446e-05,0.013369878560143295,0.006272355692816982,7.753576315987101,0.14604394155691058,0.040973859198976406,0.019378594142139455,0.009578517487043588,0.005853206888716173,0.001661509257385427,0.00048077621020645053
20250430-2500201512,Neutral,-5.4,-17.9,0.8633375429204918,0.7490611488425246,0.06434461746232699,0.7908458902767402,0.00019144162176110125,-7.580485506458219e-07,0.009931386259830302,0.0029245646095854123,12.094827951372457,0.05116631965889462,0.0028252906304170244,0.0026058854168030197,0.00208159113373545,0.0007293803559585545,0.00027356935265798494,0.0003150242826515262
20250430-2500201512,Negative,-5.4,-31.4,0.3250188740979259,0.38902319605188546,0.0691919925988905,0.4696073249698243,-0.0020476996476795142,-3.377927813836165e-05,0.0265400172637776,0.019543627371179227,1.8665306783038462,0.772436190370067,0.09821972030295265,0.095514249119686,0.00825777297336449,0.00825614890689342,0.004286789960087975,0.004516796880580237
20250430-2500273348,Rest,-59.7,-75.2,0.4246019772307301,0.4635493520121518,0.07031734269647379,0.5340368380995449,-0.0002025871688199442,3.2701568559688714e-05,0.01515224205875019,0.005992923232786576,6.172240625634026,0.16803123800804584,0.025409782822328017,0.011020640634363973,0.005005094821431459,0.002387645167275897,0.0008268065249989517,0.0003065835678021939
20250430-2500273348,Positive,-63.9,-73.8,0.3343820826070034,0.38926516155015023,0.05749732689836673,0.4571921837641489,-0.0016181032626091517,-2.9666571394190003e-05,0.03204976064303191,0.015065838451512128,2.5618271282405582,1.417301773678456,0.2357872553389614,0.09554613247967944,0.032858894507728865,0.0209770382653965,0.006669911893450795,0.006429821718281285
20250430-2500273348,Neutral,-19.7,-74.6,0.36049140565123633,0.40954928086500464,0.040411189915259584,0.45622560578325944,0.0002819864550942133,-2.2368608202432085e-06,0.010738275254275297,0.007959962405822477,6.992529245129989,0.044318346497489475,0.03346095662755233,0.01502043698384537,0.0064868724537479015,0.005232317059552126,0.0028244409946187824,0.0034618321173431757
20250430-2500273348,Negative,7.0,-45.0,0.7066675976345717,0.6523001438421653,0.052715497256481905,0.6915280000932656,0.0014659871206845162,-4.936111279615621e-06,0.016173329924461608,0.008913634282589353,2.436436930341126,0.14927746248454307,0.08275875910374643,0.01946506333438651,0.021838012319272994,0.006266235467082077,0.005395384276090733,0.0027240117656584925
20250430-2500280552,Rest,52.4,32.6,0.6728651697081345,0.6670161797932735,0.07465585150732781,0.7208095695905683,-0.0027352458088112674,3.059278813099444e-06,0.006861857233189796,0.002853723991383699,0.7557582368188447,0.015500430237650003,0.002919398205602179,0.0006143732321097384,0.00043484791713645845,0.00018336328561228323,0.0001242953078661154,6.752909213676437e-05
