静息,正性,中性,负性
15:19:04,15:20:47,15:21:52,15:26:20
,,,
CTP266,88:4A:EA:8B:D1:E6,,
,,,
,,,
,,,
,,,
,,,
,,,
20250428,15:14:09,-57.9,
20250428,15:14:09,-58.1,
20250428,15:14:09,-58.1,
20250428,15:14:10,-58.4,
20250428,15:14:10,-58.3,
20250428,15:14:10,-58.4,
20250428,15:14:10,-58.2,
20250428,15:14:11,-58.2,
20250428,15:14:11,-58.2,
20250428,15:14:11,-57.9,
20250428,15:14:12,-58,
20250428,15:14:12,-58.2,
20250428,15:14:12,-58.9,
20250428,15:14:12,-60.1,
20250428,15:14:13,-61.1,
20250428,15:14:13,-61.7,
20250428,15:14:13,-62.1,
20250428,15:14:13,-62.1,
20250428,15:14:14,-62,
20250428,15:14:14,-62.1,
20250428,15:14:14,-62.1,
20250428,15:14:15,-62.2,
20250428,15:14:15,-62.2,
20250428,15:14:15,-62.2,
20250428,15:14:15,-62.3,
20250428,15:14:16,-62.2,
20250428,15:14:16,-62.2,
20250428,15:14:16,-62.2,
20250428,15:14:16,-62.2,
20250428,15:14:17,-62.2,
20250428,15:14:17,-62,
20250428,15:14:17,-61.9,
20250428,15:14:18,-62,
20250428,15:14:18,-61.9,
20250428,15:14:18,-61.7,
20250428,15:14:18,-61.5,
20250428,15:14:19,-62.8,
20250428,15:14:19,-63.1,
20250428,15:14:19,-62.1,
20250428,15:14:20,-61.6,
20250428,15:14:20,-61.2,
20250428,15:14:20,-60.7,
20250428,15:14:20,-60.5,
20250428,15:14:21,-60.3,
20250428,15:14:21,-60.4,
20250428,15:14:21,-60.1,
20250428,15:14:22,-59.8,
20250428,15:14:22,-59.6,
20250428,15:14:22,-59.5,
20250428,15:14:22,-59.4,
20250428,15:14:23,-59.3,
20250428,15:14:23,-59.2,
20250428,15:14:23,-59.1,
20250428,15:14:23,-59,
20250428,15:14:24,-59,
20250428,15:14:24,-58.8,
20250428,15:14:24,-58.8,
20250428,15:14:25,-58.7,
20250428,15:14:25,-58.6,
20250428,15:14:25,-58.5,
20250428,15:14:25,-58.4,
20250428,15:14:26,-58.4,
20250428,15:14:26,-58.8,
20250428,15:14:26,-59.7,
20250428,15:14:26,-61.2,
20250428,15:14:27,-62.2,
20250428,15:14:27,-63.1,
20250428,15:14:27,-63.5,
20250428,15:14:28,-63.9,
20250428,15:14:28,-63.9,
20250428,15:14:28,-64,
20250428,15:14:28,-64.1,
20250428,15:14:29,-64,
20250428,15:14:29,-64,
20250428,15:14:29,-63.9,
20250428,15:14:30,-63.7,
20250428,15:14:30,-63.6,
20250428,15:14:30,-63.5,
20250428,15:14:30,-63.4,
20250428,15:14:31,-63.2,
20250428,15:14:31,-63.2,
20250428,15:14:31,-63.1,
20250428,15:14:31,-63,
20250428,15:14:32,-62.9,
20250428,15:14:32,-62.7,
20250428,15:14:32,-62.6,
20250428,15:14:33,-62.6,
20250428,15:14:33,-62.5,
20250428,15:14:33,-62.4,
20250428,15:14:33,-62.3,
20250428,15:14:34,-62.2,
20250428,15:14:34,-62.1,
20250428,15:14:34,-61.9,
20250428,15:14:35,-61.8,
20250428,15:14:35,-61.7,
20250428,15:14:35,-61.5,
20250428,15:14:35,-61.4,
20250428,15:14:36,-61.4,
20250428,15:14:36,-61.2,
20250428,15:14:36,-61,
20250428,15:14:36,-60.9,
20250428,15:14:37,-60.8,
20250428,15:14:37,-60.6,
20250428,15:14:37,-60.5,
20250428,15:14:38,-60.3,
20250428,15:14:38,-60.2,
20250428,15:14:38,-60.2,
20250428,15:14:38,-60.1,
20250428,15:14:39,-60,
20250428,15:14:39,-60,
20250428,15:14:39,-60,
20250428,15:14:39,-60.2,
20250428,15:14:40,-61.2,
20250428,15:14:40,-63.1,
20250428,15:14:40,-64.8,
20250428,15:14:41,-64.5,
20250428,15:14:41,-63,
20250428,15:14:41,-60.7,
20250428,15:14:41,-58.3,
20250428,15:14:42,-56,
20250428,15:14:42,-53.8,
20250428,15:14:42,-51.9,
20250428,15:14:43,-50.2,
20250428,15:14:43,-48.8,
20250428,15:14:43,-47.9,
20250428,15:14:43,-47.4,
20250428,15:14:44,-47.3,
20250428,15:14:44,-47.6,
20250428,15:14:44,-48.2,
20250428,15:14:44,-49.2,
20250428,15:14:45,-50.3,
20250428,15:14:45,-51.4,
20250428,15:14:45,-52.8,
20250428,15:14:46,-54.1,
20250428,15:14:46,-55.4,
20250428,15:14:46,-57.1,
20250428,15:14:46,-58.1,
20250428,15:14:47,-58.4,
20250428,15:14:47,-57.8,
20250428,15:14:47,-56.8,
20250428,15:14:48,-55.7,
20250428,15:14:48,-54.8,
20250428,15:14:48,-54.3,
20250428,15:14:48,-54,
20250428,15:14:49,-54,
20250428,15:14:49,-54.4,
20250428,15:14:49,-54.8,
20250428,15:14:49,-55.4,
20250428,15:14:50,-56,
20250428,15:14:50,-56.6,
20250428,15:14:50,-57.1,
20250428,15:14:51,-57.6,
20250428,15:14:51,-57.9,
20250428,15:14:51,-58.4,
20250428,15:14:51,-58.8,
20250428,15:14:52,-59,
20250428,15:14:52,-59.4,
20250428,15:14:52,-59.6,
20250428,15:14:53,-60.1,
20250428,15:14:53,-60.5,
20250428,15:14:53,-61.2,
20250428,15:14:53,-61.8,
20250428,15:14:54,-62.2,
20250428,15:14:54,-62.5,
20250428,15:14:54,-62.7,
20250428,15:14:54,-62.8,
20250428,15:14:55,-62.8,
20250428,15:14:55,-62.9,
20250428,15:14:55,-63,
20250428,15:14:56,-63.1,
20250428,15:14:56,-63.2,
20250428,15:14:56,-63.4,
20250428,15:14:56,-63.7,
20250428,15:14:57,-63.9,
20250428,15:14:57,-64.2,
20250428,15:14:57,-64.5,
20250428,15:14:57,-64.6,
20250428,15:14:58,-64.8,
20250428,15:14:58,-64.9,
20250428,15:14:58,-65,
20250428,15:14:59,-65.1,
20250428,15:14:59,-65.2,
20250428,15:14:59,-65.2,
20250428,15:14:59,-65.3,
20250428,15:15:00,-65.6,
20250428,15:15:00,-65.8,
20250428,15:15:00,-66.2,
20250428,15:15:01,-66.5,
20250428,15:15:01,-66.5,
20250428,15:15:01,-66.5,
20250428,15:15:01,-66.4,
20250428,15:15:02,-66.4,
20250428,15:15:02,-66.5,
20250428,15:15:02,-66.9,
20250428,15:15:03,-67.2,
20250428,15:15:03,-66.4,
20250428,15:15:03,-64.6,
20250428,15:15:03,-63,
20250428,15:15:04,-61.5,
20250428,15:15:04,-60.6,
20250428,15:15:04,-60.1,
20250428,15:15:04,-59.9,
20250428,15:15:05,-60.1,
20250428,15:15:05,-60.4,
20250428,15:15:05,-61,
20250428,15:15:06,-61.7,
20250428,15:15:06,-62.3,
20250428,15:15:06,-62.8,
20250428,15:15:06,-63.1,
20250428,15:15:07,-63.1,
20250428,15:15:07,-63,
20250428,15:15:07,-62.8,
20250428,15:15:07,-62.9,
20250428,15:15:08,-63.2,
20250428,15:15:08,-63.1,
20250428,15:15:08,-62.5,
20250428,15:15:09,-61.5,
20250428,15:15:09,-60.7,
20250428,15:15:09,-60.1,
20250428,15:15:09,-59.7,
20250428,15:15:10,-59.7,
20250428,15:15:10,-59.9,
20250428,15:15:10,-60.3,
20250428,15:15:11,-60.6,
20250428,15:15:11,-61.3,
20250428,15:15:11,-61.8,
20250428,15:15:11,-62.2,
20250428,15:15:12,-62.8,
20250428,15:15:12,-63.2,
20250428,15:15:12,-63.9,
20250428,15:15:12,-64.3,
20250428,15:15:13,-64.8,
20250428,15:15:13,-65.1,
20250428,15:15:13,-65.6,
20250428,15:15:14,-65.9,
20250428,15:15:14,-66.3,
20250428,15:15:14,-66.5,
20250428,15:15:14,-66.8,
20250428,15:15:15,-67.1,
20250428,15:15:15,-67.3,
20250428,15:15:15,-67.7,
20250428,15:15:16,-68,
20250428,15:15:16,-68.2,
20250428,15:15:16,-68.4,
