静息,正性,中性,负性
11:09:43,11:11:17,11:12:38,11:16:05
,,,
CTP266,88:4A:EA:8B:D1:E6,,
,,,
,,,
,,,
,,,
,,,
,,,
20250513,11:05:44,-35.8,
20250513,11:05:44,-35.8,
20250513,11:05:45,-35.8,
20250513,11:05:45,-35.8,
20250513,11:05:45,-35.9,
20250513,11:05:45,-35.9,
20250513,11:05:46,-36,
20250513,11:05:46,-36,
20250513,11:05:46,-36.2,
20250513,11:05:46,-36.3,
20250513,11:05:47,-36.4,
20250513,11:05:47,-36.4,
20250513,11:05:47,-36.3,
20250513,11:05:48,-36.4,
20250513,11:05:48,-36.4,
20250513,11:05:48,-37.2,
20250513,11:05:48,-38.3,
20250513,11:05:49,-42.3,
20250513,11:05:49,-41.4,
20250513,11:05:49,-40.4,
20250513,11:05:50,-39.5,
20250513,11:05:50,-38.5,
20250513,11:05:50,-37,
20250513,11:05:50,-35,
20250513,11:05:51,-33.2,
20250513,11:05:51,-31.5,
20250513,11:05:51,-30.3,
20250513,11:05:51,-29.4,
20250513,11:05:52,-28.9,
20250513,11:05:52,-28.7,
20250513,11:05:52,-28.6,
20250513,11:05:53,-28.7,
20250513,11:05:53,-28.9,
20250513,11:05:53,-29.1,
20250513,11:05:53,-29.6,
20250513,11:05:54,-29.8,
20250513,11:05:54,-30.1,
20250513,11:05:54,-30.4,
20250513,11:05:54,-30.6,
20250513,11:05:55,-31,
20250513,11:05:55,-31.5,
20250513,11:05:55,-31.7,
20250513,11:05:56,-32.1,
20250513,11:05:56,-32.2,
20250513,11:05:56,-32.3,
20250513,11:05:56,-32.2,
20250513,11:05:57,-32,
20250513,11:05:57,-31.8,
20250513,11:05:57,-31.6,
20250513,11:05:58,-31.5,
20250513,11:05:58,-31.4,
20250513,11:05:58,-31.4,
20250513,11:05:58,-31.4,
20250513,11:05:59,-31.5,
20250513,11:05:59,-31.7,
20250513,11:05:59,-31.9,
20250513,11:06:00,-32,
20250513,11:06:00,-32.2,
20250513,11:06:00,-32.2,
20250513,11:06:00,-32.3,
20250513,11:06:01,-32.3,
20250513,11:06:01,-32.3,
20250513,11:06:01,-32.5,
20250513,11:06:01,-32.4,
20250513,11:06:02,-32.6,
20250513,11:06:02,-32.7,
20250513,11:06:02,-32.8,
20250513,11:06:03,-32.9,
20250513,11:06:03,-32.5,
20250513,11:06:03,-32.2,
20250513,11:06:03,-31.8,
20250513,11:06:04,-31.5,
20250513,11:06:04,-31.2,
20250513,11:06:04,-31,
20250513,11:06:04,-31,
20250513,11:06:05,-30.9,
20250513,11:06:05,-31.2,
20250513,11:06:05,-31.2,
20250513,11:06:06,-31.3,
20250513,11:06:06,-31.5,
20250513,11:06:06,-31.6,
20250513,11:06:06,-32.1,
20250513,11:06:07,-32.3,
20250513,11:06:07,-32.3,
20250513,11:06:07,-32.6,
20250513,11:06:08,-32.3,
20250513,11:06:08,-30.8,
20250513,11:06:08,-31.5,
20250513,11:06:08,-30.9,
20250513,11:06:09,-31.3,
20250513,11:06:09,-33.2,
20250513,11:06:09,-34,
20250513,11:06:09,-34.1,
20250513,11:06:10,-33.7,
20250513,11:06:10,-33.2,
20250513,11:06:10,-32.7,
20250513,11:06:11,-32.1,
20250513,11:06:11,-31.2,
20250513,11:06:11,-30.6,
20250513,11:06:11,-30,
20250513,11:06:12,-29.8,
20250513,11:06:12,-29.8,
20250513,11:06:12,-30,
20250513,11:06:13,-30,
20250513,11:06:13,-30.6,
20250513,11:06:13,-31,
20250513,11:06:13,-31.5,
20250513,11:06:14,-31.7,
20250513,11:06:14,-31.5,
20250513,11:06:14,-30.7,
20250513,11:06:14,-29.8,
20250513,11:06:15,-29,
20250513,11:06:15,-28.3,
20250513,11:06:15,-28.1,
20250513,11:06:16,-28,
20250513,11:06:16,-28.1,
20250513,11:06:16,-28.7,
20250513,11:06:16,-29.7,
20250513,11:06:17,-29.7,
20250513,11:06:17,-29.6,
20250513,11:06:17,-29.8,
20250513,11:06:17,-29.9,
20250513,11:06:18,-30,
20250513,11:06:18,-30.5,
20250513,11:06:18,-30.8,
20250513,11:06:19,-31.1,
20250513,11:06:19,-31.5,
20250513,11:06:19,-31.8,
20250513,11:06:19,-32,
20250513,11:06:20,-32.3,
20250513,11:06:20,-32.5,
20250513,11:06:20,-32.9,
20250513,11:06:21,-33.1,
20250513,11:06:21,-33.2,
20250513,11:06:21,-33.4,
20250513,11:06:21,-33.6,
20250513,11:06:22,-33.6,
20250513,11:06:22,-33.9,
20250513,11:06:22,-33.8,
20250513,11:06:22,-33.9,
20250513,11:06:23,-34,
20250513,11:06:23,-34,
20250513,11:06:23,-34.1,
20250513,11:06:24,-34.2,
20250513,11:06:24,-34.2,
20250513,11:06:24,-34.2,
20250513,11:06:25,-34.2,
20250513,11:06:25,-34.3,
20250513,11:06:25,-34.3,
20250513,11:06:25,-34.3,
20250513,11:06:26,-34.3,
20250513,11:06:26,-34.3,
20250513,11:06:26,-34.2,
20250513,11:06:26,-34.3,
20250513,11:06:27,-34.2,
20250513,11:06:27,-34.2,
20250513,11:06:27,-34.2,
20250513,11:06:27,-34.2,
20250513,11:06:28,-34.1,
20250513,11:06:28,-34.2,
20250513,11:06:28,-34.2,
20250513,11:06:29,-34.1,
20250513,11:06:29,-34,
20250513,11:06:29,-33.8,
20250513,11:06:29,-34,
20250513,11:06:30,-34,
20250513,11:06:30,-33.9,
20250513,11:06:30,-34,
20250513,11:06:31,-34,
20250513,11:06:31,-33.9,
20250513,11:06:31,-33.9,
20250513,11:06:31,-34,
20250513,11:06:32,-33.9,
20250513,11:06:32,-34,
20250513,11:06:32,-34.4,
20250513,11:06:32,-34.7,
20250513,11:06:33,-34.8,
20250513,11:06:33,-34.7,
20250513,11:06:33,-34.6,
